ExplicitMaxout parameters: 90,965,808
Audio-only scores: {'macro_auroc': np.float64(0.723633378086743), 'cmap': np.float64(0.19031500591554792), 'micro_auroc': 0.7976062241922265, 'micro_map': 0.2055748271888814, 'auroc_per_class': [0.8187973077347457, 0.8165046286398427, 0.6980485087100248, 0.8259009635844916, 0.8454261981580481, 0.6166717610935935, 0.6976712117200601, 0.6592548847473838, 0.9980313658020117, 0.9784187892821701, 0.8122061636075543, 0.6574276201186302, 0.9944753208945349, 0.8895459139713681, 0.7899312371897291, 0.9002223008482074, 0.9133813996560392, 0.6642856979013986, 0.798848059334858, 0.6831766211980754, 0.8841098212640502, 0.6780686750216854, 0.8840736935333036, 0.9752712614623307, 0.936339736423531, 0.6960872207414004, 0.7841983736374678, 0.4477738268616065, 0.6211853980435512, 0.9899464250281103, 0.2450218311722678, 0.8576226795784864, 0.8075311111111112, 0.811359305969472, 0.8713726353745898, 0.6958883567198666, 0.48134510911110884, 0.8532140761781679, 0.3246130440534462, 0.3271533474464144, 0.5366004038665254, 0.4540803951401292, 0.7302911978821972, 0.6986475416928659, 0.7881547421752924, 0.6636080842845024, 0.9016748706528508, 0.9065958216820216, 0.8050583768391077, 0.8011250336799314, 0.7971367644063596, 0.8654495092851258, 0.7498897269639628, 0.9214101202752649, 0.8217584508483966, 0.9357349307210309, 0.830672792237698, 0.8196968797083755, 0.7103503936819089, 0.8940361415823577, 0.4645152389954781, 0.8262042080675034, 0.9612150384411453, 1.0, 0.7135184161547182, 0.5640489682616479, 0.008267742575567172, 0.8575419418997078, 0.5338645783873179, 0.6305977725285119, 0.5548552136331826, 0.6702713212405587, 0.8091308398775455, 0.6350373250830235, 0.6081726065048099, 0.6213123429025003, 0.7063973932430114, 0.7832848669630161, 0.8410459739954217, 0.8110786035194986, 0.6755516652263067, 0.7257836150652816, 0.33148247826739474, 0.17741135220957926, 0.7110574779391425, 0.8423209055193914, 0.41826484882316395, 0.5999241046035151, 0.005159071367153878, 0.7083881304028334, 0.5314671431407584, 0.8142300548587933, 0.7452213368747233, 0.9745005953168409, 0.7020835061321208, 0.47132557216563037, 0.8165500855779941, 0.7172055121240227, 0.987565315166347, 0.7665051353985248, 0.989681174758566, 0.5364782908991135, 0.5970622912360832, 0.640521054344714, 0.9121511318242344, 0.7916134011915387, 0.30874047134478977, 0.7048858104555229, 0.9264296394555845, 0.9074573821834798, 0.7205689712206418, 0.47966135326410475, 0.7402441687267509, 0.8767868215724716, 0.4859817787278927, 0.8803946936654863, 0.8518012654045442, 0.7597132556091026, 0.7950099272005295, 0.7140623023180622, 0.9333421935951838, 0.7821762427578168, 0.5519371635336687, 0.8443898849813881, 0.804273609351062, 0.5729213882276417, 0.9043336920798627, 0.12891916920227542, 0.838147942566778, 0.7084107620320856, 0.7264302560646899, 0.9203460586700771], 'ap_per_class': [0.24584269003208684, 0.18976752666138572, 0.11169852685328764, 0.33954137680841834, 0.1964831635765102, 0.07189941133592419, 0.0016711087394168994, 0.06013576499265892, 0.4540496996800355, 0.6577578632929186, 0.16923365141523275, 0.0021426245696465965, 0.27632623709622406, 0.07064215238635731, 0.23556980821594398, 0.2812487686069529, 0.0011330409356725146, 0.00863470992307131, 0.2636150089946806, 0.09483442375959175, 0.13015431499962968, 0.11369794159229396, 0.16027369068730304, 0.7236974394158472, 0.7164964593772011, 0.0015930430598145506, 0.3480351795308358, 0.001156349157107568, 0.03436315267469793, 0.006535947712418301, 0.00020848333586730156, 0.6106554882665145, 0.10908084892885649, 0.12073521757265764, 0.3725378510199181, 0.055355996994825754, 0.04278373777282039, 0.5816070041933384, 0.00015370350801839535, 0.0002334473761760747, 0.0011403097709416494, 0.3334667943723088, 0.0022041374305952666, 0.17381952536609707, 0.02855541995128601, 0.18944610680614196, 0.5866356212557255, 0.1777366810494624, 0.03761021456271987, 0.25862450778984114, 0.11856440238597675, 0.5423812378540147, 0.016965610276395836, 0.2138363678104667, 0.1128879979962926, 0.20213148121282887, 0.47957170668292776, 0.25062738690551584, 0.11165745539538417, 0.5831089448838938, 0.003987061414596584, 0.4778643403096351, 0.34386241691257513, 1.0, 0.03497159616604624, 0.021013491845089355, 6.668889629876625e-05, 0.38730760899582684, 0.005866220938644704, 0.023204451111388028, 0.00271396413683953, 0.05560806280100212, 0.08754240841472433, 0.00637918259192795, 0.060708061972312266, 0.0002602447438524215, 0.13175671113634466, 0.1852464004293327, 0.26064674765136353, 0.23501672543461116, 0.11303030928773716, 0.24273986628475291, 0.01674326639743603, 0.00019917285624018244, 0.42020599100792416, 0.49440696353356683, 0.1351889609576769, 0.05694469702054524, 6.648052120728626e-05, 0.049392086059430025, 0.0007881676016970453, 0.33107325247184716, 0.009629956716475055, 0.003765137917517691, 0.032709886877139285, 0.000378426878156432, 0.03621489321161453, 0.004369194532185994, 0.005291005291005291, 0.5646686655854504, 0.03666666666666667, 0.004181649749874447, 0.04820686604825642, 0.009348187213455799, 0.4520379439510237, 0.014482199700766344, 0.0010012832769805706, 0.11049469660247001, 0.7637723068559645, 0.48355235202385405, 0.007614495973834197, 0.00012709710218607016, 0.12159992439713109, 0.5644538480512771, 0.004147793685966409, 0.48491668439034713, 0.658622558451895, 0.41105413846785965, 0.0018459011447677937, 0.11914962222523573, 0.15790972333506278, 0.695243555944111, 0.0009400476238350666, 0.4861263443194598, 0.20656686984353442, 0.039886351385343494, 0.12047741726845501, 0.00011144050708509191, 0.5782541125122342, 0.06054467414937494, 0.17049602456379118, 0.18336447169723535], 'class_info': [{'class_idx': 0, 'pretrain_idx': 13748, 'n_positives': np.float32(15.0), 'auroc': 0.8187973077347457, 'ap': 0.24584269003208684}, {'class_idx': 1, 'pretrain_idx': 3711, 'n_positives': np.float32(728.0), 'auroc': 0.8165046286398427, 'ap': 0.18976752666138572}, {'class_idx': 2, 'pretrain_idx': 3720, 'n_positives': np.float32(950.0), 'auroc': 0.6980485087100248, 'ap': 0.11169852685328764}, {'class_idx': 3, 'pretrain_idx': 3724, 'n_positives': np.float32(667.0), 'auroc': 0.8259009635844916, 'ap': 0.33954137680841834}, {'class_idx': 4, 'pretrain_idx': 3706, 'n_positives': np.float32(109.0), 'auroc': 0.8454261981580481, 'ap': 0.1964831635765102}, {'class_idx': 5, 'pretrain_idx': 712, 'n_positives': np.float32(116.0), 'auroc': 0.6166717610935935, 'ap': 0.07189941133592419}, {'class_idx': 6, 'pretrain_idx': 9356, 'n_positives': np.float32(12.0), 'auroc': 0.6976712117200601, 'ap': 0.0016711087394168994}, {'class_idx': 7, 'pretrain_idx': 9864, 'n_positives': np.float32(71.0), 'auroc': 0.6592548847473838, 'ap': 0.06013576499265892}, {'class_idx': 8, 'pretrain_idx': 9049, 'n_positives': np.float32(8.0), 'auroc': 0.9980313658020117, 'ap': 0.4540496996800355}, {'class_idx': 9, 'pretrain_idx': 8957, 'n_positives': np.float32(5.0), 'auroc': 0.9784187892821701, 'ap': 0.6577578632929186}, {'class_idx': 10, 'pretrain_idx': 13441, 'n_positives': np.float32(97.0), 'auroc': 0.8122061636075543, 'ap': 0.16923365141523275}, {'class_idx': 11, 'pretrain_idx': 10390, 'n_positives': np.float32(3.0), 'auroc': 0.6574276201186302, 'ap': 0.0021426245696465965}, {'class_idx': 12, 'pretrain_idx': 9770, 'n_positives': np.float32(6.0), 'auroc': 0.9944753208945349, 'ap': 0.27632623709622406}, {'class_idx': 13, 'pretrain_idx': 9758, 'n_positives': np.float32(32.0), 'auroc': 0.8895459139713681, 'ap': 0.07064215238635731}, {'class_idx': 14, 'pretrain_idx': 9769, 'n_positives': np.float32(692.0), 'auroc': 0.7899312371897291, 'ap': 0.23556980821594398}, {'class_idx': 15, 'pretrain_idx': 9772, 'n_positives': np.float32(254.0), 'auroc': 0.9002223008482074, 'ap': 0.2812487686069529}, {'class_idx': 16, 'pretrain_idx': 3094, 'n_positives': np.float32(2.0), 'auroc': 0.9133813996560392, 'ap': 0.0011330409356725146}, {'class_idx': 17, 'pretrain_idx': 5483, 'n_positives': np.float32(87.0), 'auroc': 0.6642856979013986, 'ap': 0.00863470992307131}, {'class_idx': 18, 'pretrain_idx': 7095, 'n_positives': np.float32(1181.0), 'auroc': 0.798848059334858, 'ap': 0.2636150089946806}, {'class_idx': 19, 'pretrain_idx': 1050, 'n_positives': np.float32(18.0), 'auroc': 0.6831766211980754, 'ap': 0.09483442375959175}, {'class_idx': 20, 'pretrain_idx': 8001, 'n_positives': np.float32(45.0), 'auroc': 0.8841098212640502, 'ap': 0.13015431499962968}, {'class_idx': 21, 'pretrain_idx': 5545, 'n_positives': np.float32(173.0), 'auroc': 0.6780686750216854, 'ap': 0.11369794159229396}, {'class_idx': 22, 'pretrain_idx': 5537, 'n_positives': np.float32(59.0), 'auroc': 0.8840736935333036, 'ap': 0.16027369068730304}, {'class_idx': 23, 'pretrain_idx': 7760, 'n_positives': np.float32(87.0), 'auroc': 0.9752712614623307, 'ap': 0.7236974394158472}, {'class_idx': 24, 'pretrain_idx': 14012, 'n_positives': np.float32(303.0), 'auroc': 0.936339736423531, 'ap': 0.7164964593772011}, {'class_idx': 25, 'pretrain_idx': 14021, 'n_positives': np.float32(11.0), 'auroc': 0.6960872207414004, 'ap': 0.0015930430598145506}, {'class_idx': 26, 'pretrain_idx': 14016, 'n_positives': np.float32(204.0), 'auroc': 0.7841983736374678, 'ap': 0.3480351795308358}, {'class_idx': 27, 'pretrain_idx': 14008, 'n_positives': np.float32(14.0), 'auroc': 0.4477738268616065, 'ap': 0.001156349157107568}, {'class_idx': 28, 'pretrain_idx': 14006, 'n_positives': np.float32(282.0), 'auroc': 0.6211853980435512, 'ap': 0.03436315267469793}, {'class_idx': 29, 'pretrain_idx': 2685, 'n_positives': np.float32(1.0), 'auroc': 0.9899464250281103, 'ap': 0.006535947712418301}, {'class_idx': 30, 'pretrain_idx': 7715, 'n_positives': np.float32(4.0), 'auroc': 0.2450218311722678, 'ap': 0.00020848333586730156}, {'class_idx': 31, 'pretrain_idx': 8235, 'n_positives': np.float32(789.0), 'auroc': 0.8576226795784864, 'ap': 0.6106554882665145}, {'class_idx': 32, 'pretrain_idx': 5290, 'n_positives': np.float32(120.0), 'auroc': 0.8075311111111112, 'ap': 0.10908084892885649}, {'class_idx': 33, 'pretrain_idx': 8987, 'n_positives': np.float32(38.0), 'auroc': 0.811359305969472, 'ap': 0.12073521757265764}, {'class_idx': 34, 'pretrain_idx': 8249, 'n_positives': np.float32(87.0), 'auroc': 0.8713726353745898, 'ap': 0.3725378510199181}, {'class_idx': 35, 'pretrain_idx': 2177, 'n_positives': np.float32(39.0), 'auroc': 0.6958883567198666, 'ap': 0.055355996994825754}, {'class_idx': 36, 'pretrain_idx': 4847, 'n_positives': np.float32(26.0), 'auroc': 0.48134510911110884, 'ap': 0.04278373777282039}, {'class_idx': 37, 'pretrain_idx': 11860, 'n_positives': np.float32(761.0), 'auroc': 0.8532140761781679, 'ap': 0.5816070041933384}, {'class_idx': 38, 'pretrain_idx': 7803, 'n_positives': np.float32(2.0), 'auroc': 0.3246130440534462, 'ap': 0.00015370350801839535}, {'class_idx': 39, 'pretrain_idx': 4356, 'n_positives': np.float32(4.0), 'auroc': 0.3271533474464144, 'ap': 0.0002334473761760747}, {'class_idx': 40, 'pretrain_idx': 10408, 'n_positives': np.float32(16.0), 'auroc': 0.5366004038665254, 'ap': 0.0011403097709416494}, {'class_idx': 41, 'pretrain_idx': 10406, 'n_positives': np.float32(3.0), 'auroc': 0.4540803951401292, 'ap': 0.3334667943723088}, {'class_idx': 42, 'pretrain_idx': 2368, 'n_positives': np.float32(10.0), 'auroc': 0.7302911978821972, 'ap': 0.0022041374305952666}, {'class_idx': 43, 'pretrain_idx': 2367, 'n_positives': np.float32(46.0), 'auroc': 0.6986475416928659, 'ap': 0.17381952536609707}, {'class_idx': 44, 'pretrain_idx': 2108, 'n_positives': np.float32(35.0), 'auroc': 0.7881547421752924, 'ap': 0.02855541995128601}, {'class_idx': 45, 'pretrain_idx': 3977, 'n_positives': np.float32(11.0), 'auroc': 0.6636080842845024, 'ap': 0.18944610680614196}, {'class_idx': 46, 'pretrain_idx': 8048, 'n_positives': np.float32(402.0), 'auroc': 0.9016748706528508, 'ap': 0.5866356212557255}, {'class_idx': 47, 'pretrain_idx': 8049, 'n_positives': np.float32(53.0), 'auroc': 0.9065958216820216, 'ap': 0.1777366810494624}, {'class_idx': 48, 'pretrain_idx': 8043, 'n_positives': np.float32(70.0), 'auroc': 0.8050583768391077, 'ap': 0.03761021456271987}, {'class_idx': 49, 'pretrain_idx': 1765, 'n_positives': np.float32(121.0), 'auroc': 0.8011250336799314, 'ap': 0.25862450778984114}, {'class_idx': 50, 'pretrain_idx': 10463, 'n_positives': np.float32(27.0), 'auroc': 0.7971367644063596, 'ap': 0.11856440238597675}, {'class_idx': 51, 'pretrain_idx': 471, 'n_positives': np.float32(666.0), 'auroc': 0.8654495092851258, 'ap': 0.5423812378540147}, {'class_idx': 52, 'pretrain_idx': 1064, 'n_positives': np.float32(6.0), 'auroc': 0.7498897269639628, 'ap': 0.016965610276395836}, {'class_idx': 53, 'pretrain_idx': 9372, 'n_positives': np.float32(52.0), 'auroc': 0.9214101202752649, 'ap': 0.2138363678104667}, {'class_idx': 54, 'pretrain_idx': 12707, 'n_positives': np.float32(22.0), 'auroc': 0.8217584508483966, 'ap': 0.1128879979962926}, {'class_idx': 55, 'pretrain_idx': 4021, 'n_positives': np.float32(12.0), 'auroc': 0.9357349307210309, 'ap': 0.20213148121282887}, {'class_idx': 56, 'pretrain_idx': 4017, 'n_positives': np.float32(341.0), 'auroc': 0.830672792237698, 'ap': 0.47957170668292776}, {'class_idx': 57, 'pretrain_idx': 8643, 'n_positives': np.float32(271.0), 'auroc': 0.8196968797083755, 'ap': 0.25062738690551584}, {'class_idx': 58, 'pretrain_idx': 4032, 'n_positives': np.float32(224.0), 'auroc': 0.7103503936819089, 'ap': 0.11165745539538417}, {'class_idx': 59, 'pretrain_idx': 14529, 'n_positives': np.float32(304.0), 'auroc': 0.8940361415823577, 'ap': 0.5831089448838938}, {'class_idx': 60, 'pretrain_idx': 14523, 'n_positives': np.float32(65.0), 'auroc': 0.4645152389954781, 'ap': 0.003987061414596584}, {'class_idx': 61, 'pretrain_idx': 14527, 'n_positives': np.float32(905.0), 'auroc': 0.8262042080675034, 'ap': 0.4778643403096351}, {'class_idx': 62, 'pretrain_idx': 4079, 'n_positives': np.float32(32.0), 'auroc': 0.9612150384411453, 'ap': 0.34386241691257513}, {'class_idx': 63, 'pretrain_idx': 14494, 'n_positives': np.float32(1.0), 'auroc': 1.0, 'ap': 1.0}, {'class_idx': 64, 'pretrain_idx': 10124, 'n_positives': np.float32(76.0), 'auroc': 0.7135184161547182, 'ap': 0.03497159616604624}, {'class_idx': 65, 'pretrain_idx': 4063, 'n_positives': np.float32(88.0), 'auroc': 0.5640489682616479, 'ap': 0.021013491845089355}, {'class_idx': 66, 'pretrain_idx': 1411, 'n_positives': np.float32(1.0), 'auroc': 0.008267742575567172, 'ap': 6.668889629876625e-05}, {'class_idx': 67, 'pretrain_idx': 11734, 'n_positives': np.float32(598.0), 'auroc': 0.8575419418997078, 'ap': 0.38730760899582684}, {'class_idx': 68, 'pretrain_idx': 8556, 'n_positives': np.float32(87.0), 'auroc': 0.5338645783873179, 'ap': 0.005866220938644704}, {'class_idx': 69, 'pretrain_idx': 8569, 'n_positives': np.float32(162.0), 'auroc': 0.6305977725285119, 'ap': 0.023204451111388028}, {'class_idx': 70, 'pretrain_idx': 8567, 'n_positives': np.float32(14.0), 'auroc': 0.5548552136331826, 'ap': 0.00271396413683953}, {'class_idx': 71, 'pretrain_idx': 8576, 'n_positives': np.float32(239.0), 'auroc': 0.6702713212405587, 'ap': 0.05560806280100212}, {'class_idx': 72, 'pretrain_idx': 8577, 'n_positives': np.float32(94.0), 'auroc': 0.8091308398775455, 'ap': 0.08754240841472433}, {'class_idx': 73, 'pretrain_idx': 6572, 'n_positives': np.float32(21.0), 'auroc': 0.6350373250830235, 'ap': 0.00637918259192795}, {'class_idx': 74, 'pretrain_idx': 13612, 'n_positives': np.float32(370.0), 'auroc': 0.6081726065048099, 'ap': 0.060708061972312266}, {'class_idx': 75, 'pretrain_idx': 13626, 'n_positives': np.float32(2.0), 'auroc': 0.6213123429025003, 'ap': 0.0002602447438524215}, {'class_idx': 76, 'pretrain_idx': 13639, 'n_positives': np.float32(245.0), 'auroc': 0.7063973932430114, 'ap': 0.13175671113634466}, {'class_idx': 77, 'pretrain_idx': 3886, 'n_positives': np.float32(311.0), 'auroc': 0.7832848669630161, 'ap': 0.1852464004293327}, {'class_idx': 78, 'pretrain_idx': 13448, 'n_positives': np.float32(185.0), 'auroc': 0.8410459739954217, 'ap': 0.26064674765136353}, {'class_idx': 79, 'pretrain_idx': 10128, 'n_positives': np.float32(109.0), 'auroc': 0.8110786035194986, 'ap': 0.23501672543461116}, {'class_idx': 80, 'pretrain_idx': 2435, 'n_positives': np.float32(785.0), 'auroc': 0.6755516652263067, 'ap': 0.11303030928773716}, {'class_idx': 81, 'pretrain_idx': 8537, 'n_positives': np.float32(613.0), 'auroc': 0.7257836150652816, 'ap': 0.24273986628475291}, {'class_idx': 82, 'pretrain_idx': 331, 'n_positives': np.float32(376.0), 'auroc': 0.33148247826739474, 'ap': 0.01674326639743603}, {'class_idx': 83, 'pretrain_idx': 5172, 'n_positives': np.float32(4.0), 'auroc': 0.17741135220957926, 'ap': 0.00019917285624018244}, {'class_idx': 84, 'pretrain_idx': 5171, 'n_positives': np.float32(2278.0), 'auroc': 0.7110574779391425, 'ap': 0.42020599100792416}, {'class_idx': 85, 'pretrain_idx': 5175, 'n_positives': np.float32(415.0), 'auroc': 0.8423209055193914, 'ap': 0.49440696353356683}, {'class_idx': 86, 'pretrain_idx': 3336, 'n_positives': np.float32(21.0), 'auroc': 0.41826484882316395, 'ap': 0.1351889609576769}, {'class_idx': 87, 'pretrain_idx': 10492, 'n_positives': np.float32(166.0), 'auroc': 0.5999241046035151, 'ap': 0.05694469702054524}, {'class_idx': 88, 'pretrain_idx': 14196, 'n_positives': np.float32(1.0), 'auroc': 0.005159071367153878, 'ap': 6.648052120728626e-05}, {'class_idx': 89, 'pretrain_idx': 8457, 'n_positives': np.float32(21.0), 'auroc': 0.7083881304028334, 'ap': 0.049392086059430025}, {'class_idx': 90, 'pretrain_idx': 9342, 'n_positives': np.float32(9.0), 'auroc': 0.5314671431407584, 'ap': 0.0007881676016970453}, {'class_idx': 91, 'pretrain_idx': 3492, 'n_positives': np.float32(74.0), 'auroc': 0.8142300548587933, 'ap': 0.33107325247184716}, {'class_idx': 92, 'pretrain_idx': 5982, 'n_positives': np.float32(60.0), 'auroc': 0.7452213368747233, 'ap': 0.009629956716475055}, {'class_idx': 93, 'pretrain_idx': 10847, 'n_positives': np.float32(2.0), 'auroc': 0.9745005953168409, 'ap': 0.003765137917517691}, {'class_idx': 94, 'pretrain_idx': 13808, 'n_positives': np.float32(123.0), 'auroc': 0.7020835061321208, 'ap': 0.032709886877139285}, {'class_idx': 95, 'pretrain_idx': 13811, 'n_positives': np.float32(2.0), 'auroc': 0.47132557216563037, 'ap': 0.000378426878156432}, {'class_idx': 96, 'pretrain_idx': 10602, 'n_positives': np.float32(127.0), 'auroc': 0.8165500855779941, 'ap': 0.03621489321161453}, {'class_idx': 97, 'pretrain_idx': 10606, 'n_positives': np.float32(26.0), 'auroc': 0.7172055121240227, 'ap': 0.004369194532185994}, {'class_idx': 98, 'pretrain_idx': 6915, 'n_positives': np.float32(1.0), 'auroc': 0.987565315166347, 'ap': 0.005291005291005291}, {'class_idx': 99, 'pretrain_idx': 6922, 'n_positives': np.float32(1688.0), 'auroc': 0.7665051353985248, 'ap': 0.5646686655854504}, {'class_idx': 100, 'pretrain_idx': 8495, 'n_positives': np.float32(2.0), 'auroc': 0.989681174758566, 'ap': 0.03666666666666667}, {'class_idx': 101, 'pretrain_idx': 7738, 'n_positives': np.float32(21.0), 'auroc': 0.5364782908991135, 'ap': 0.004181649749874447}, {'class_idx': 102, 'pretrain_idx': 12152, 'n_positives': np.float32(33.0), 'auroc': 0.5970622912360832, 'ap': 0.04820686604825642}, {'class_idx': 103, 'pretrain_idx': 12673, 'n_positives': np.float32(61.0), 'auroc': 0.640521054344714, 'ap': 0.009348187213455799}, {'class_idx': 104, 'pretrain_idx': 8429, 'n_positives': np.float32(100.0), 'auroc': 0.9121511318242344, 'ap': 0.4520379439510237}, {'class_idx': 105, 'pretrain_idx': 1369, 'n_positives': np.float32(44.0), 'auroc': 0.7916134011915387, 'ap': 0.014482199700766344}, {'class_idx': 106, 'pretrain_idx': 1374, 'n_positives': np.float32(22.0), 'auroc': 0.30874047134478977, 'ap': 0.0010012832769805706}, {'class_idx': 107, 'pretrain_idx': 11812, 'n_positives': np.float32(246.0), 'auroc': 0.7048858104555229, 'ap': 0.11049469660247001}, {'class_idx': 108, 'pretrain_idx': 7213, 'n_positives': np.float32(1046.0), 'auroc': 0.9264296394555845, 'ap': 0.7637723068559645}, {'class_idx': 109, 'pretrain_idx': 3280, 'n_positives': np.float32(53.0), 'auroc': 0.9074573821834798, 'ap': 0.48355235202385405}, {'class_idx': 110, 'pretrain_idx': 10478, 'n_positives': np.float32(5.0), 'auroc': 0.7205689712206418, 'ap': 0.007614495973834197}, {'class_idx': 111, 'pretrain_idx': 9233, 'n_positives': np.float32(1.0), 'auroc': 0.47966135326410475, 'ap': 0.00012709710218607016}, {'class_idx': 112, 'pretrain_idx': 6833, 'n_positives': np.float32(34.0), 'auroc': 0.7402441687267509, 'ap': 0.12159992439713109}, {'class_idx': 113, 'pretrain_idx': 9564, 'n_positives': np.float32(655.0), 'auroc': 0.8767868215724716, 'ap': 0.5644538480512771}, {'class_idx': 114, 'pretrain_idx': 9561, 'n_positives': np.float32(66.0), 'auroc': 0.4859817787278927, 'ap': 0.004147793685966409}, {'class_idx': 115, 'pretrain_idx': 9574, 'n_positives': np.float32(732.0), 'auroc': 0.8803946936654863, 'ap': 0.48491668439034713}, {'class_idx': 116, 'pretrain_idx': 2151, 'n_positives': np.float32(2015.0), 'auroc': 0.8518012654045442, 'ap': 0.658622558451895}, {'class_idx': 117, 'pretrain_idx': 2168, 'n_positives': np.float32(1487.0), 'auroc': 0.7597132556091026, 'ap': 0.41105413846785965}, {'class_idx': 118, 'pretrain_idx': 3924, 'n_positives': np.float32(10.0), 'auroc': 0.7950099272005295, 'ap': 0.0018459011447677937}, {'class_idx': 119, 'pretrain_idx': 14097, 'n_positives': np.float32(446.0), 'auroc': 0.7140623023180622, 'ap': 0.11914962222523573}, {'class_idx': 120, 'pretrain_idx': 14070, 'n_positives': np.float32(233.0), 'auroc': 0.9333421935951838, 'ap': 0.15790972333506278}, {'class_idx': 121, 'pretrain_idx': 14094, 'n_positives': np.float32(6167.0), 'auroc': 0.7821762427578168, 'ap': 0.695243555944111}, {'class_idx': 122, 'pretrain_idx': 4958, 'n_positives': np.float32(12.0), 'auroc': 0.5519371635336687, 'ap': 0.0009400476238350666}, {'class_idx': 123, 'pretrain_idx': 11226, 'n_positives': np.float32(501.0), 'auroc': 0.8443898849813881, 'ap': 0.4861263443194598}, {'class_idx': 124, 'pretrain_idx': 11228, 'n_positives': np.float32(14.0), 'auroc': 0.804273609351062, 'ap': 0.20656686984353442}, {'class_idx': 125, 'pretrain_idx': 1926, 'n_positives': np.float32(183.0), 'auroc': 0.5729213882276417, 'ap': 0.039886351385343494}, {'class_idx': 126, 'pretrain_idx': 1918, 'n_positives': np.float32(39.0), 'auroc': 0.9043336920798627, 'ap': 0.12047741726845501}, {'class_idx': 127, 'pretrain_idx': 5791, 'n_positives': np.float32(2.0), 'auroc': 0.12891916920227542, 'ap': 0.00011144050708509191}, {'class_idx': 128, 'pretrain_idx': 3834, 'n_positives': np.float32(584.0), 'auroc': 0.838147942566778, 'ap': 0.5782541125122342}, {'class_idx': 129, 'pretrain_idx': 12257, 'n_positives': np.float32(160.0), 'auroc': 0.7084107620320856, 'ap': 0.06054467414937494}, {'class_idx': 130, 'pretrain_idx': 12262, 'n_positives': np.float32(280.0), 'auroc': 0.7264302560646899, 'ap': 0.17049602456379118}, {'class_idx': 131, 'pretrain_idx': 13392, 'n_positives': np.float32(207.0), 'auroc': 0.9203460586700771, 'ap': 0.18336447169723535}], 'n_valid_classes': 132, 'all_probs': array([[2.7782610e-04, 3.0588600e-04, 3.4096511e-03, ..., 5.9903992e-05,
        1.4501545e-04, 1.2716262e-04],
       [8.8491553e-04, 1.5709228e-03, 1.1281237e-02, ..., 1.1863909e-03,
        1.6885094e-03, 1.5947899e-04],
       [1.4249356e-04, 1.3511041e-04, 5.1423935e-03, ..., 9.6537042e-05,
        1.3081956e-03, 5.2574047e-05],
       ...,
       [3.4944382e-03, 4.7653954e-02, 2.2823161e-02, ..., 2.9196581e-04,
        7.5196964e-04, 6.7885511e-04],
       [8.4193592e-04, 4.5430041e-03, 4.9003707e-03, ..., 3.0374253e-04,
        5.5721885e-04, 1.1696918e-03],
       [2.5848099e-03, 1.9364345e-01, 2.9366063e-02, ..., 5.9519405e-04,
        7.3581486e-04, 2.5556449e-04]], dtype=float32), 'all_labels': array([[0., 0., 0., ..., 0., 0., 0.],
       [0., 0., 0., ..., 0., 0., 0.],
       [0., 0., 0., ..., 0., 0., 0.],
       ...,
       [0., 0., 0., ..., 0., 0., 0.],
       [0., 0., 0., ..., 0., 0., 0.],
       [0., 0., 0., ..., 0., 0., 0.]], dtype=float32)}
Class 0 (pretrain 13748): AUROC=0.815, AP=0.210, positives=15.0
Class 1 (pretrain 3711): AUROC=0.820, AP=0.193, positives=728.0
Class 2 (pretrain 3720): AUROC=0.713, AP=0.124, positives=950.0
Class 3 (pretrain 3724): AUROC=0.814, AP=0.324, positives=667.0
Class 4 (pretrain 3706): AUROC=0.859, AP=0.187, positives=109.0
Class 5 (pretrain 712): AUROC=0.624, AP=0.048, positives=116.0
Class 6 (pretrain 9356): AUROC=0.780, AP=0.002, positives=12.0
Class 7 (pretrain 9864): AUROC=0.659, AP=0.068, positives=71.0
Class 8 (pretrain 9049): AUROC=0.996, AP=0.367, positives=8.0
Class 9 (pretrain 8957): AUROC=0.986, AP=0.634, positives=5.0
Class 10 (pretrain 13441): AUROC=0.817, AP=0.190, positives=97.0
Class 11 (pretrain 10390): AUROC=0.635, AP=0.004, positives=3.0
Class 12 (pretrain 9770): AUROC=0.982, AP=0.179, positives=6.0
Class 13 (pretrain 9758): AUROC=0.892, AP=0.069, positives=32.0
Class 14 (pretrain 9769): AUROC=0.758, AP=0.185, positives=692.0
Class 15 (pretrain 9772): AUROC=0.877, AP=0.240, positives=254.0
Class 16 (pretrain 3094): AUROC=0.942, AP=0.002, positives=2.0
Class 17 (pretrain 5483): AUROC=0.547, AP=0.006, positives=87.0
Class 18 (pretrain 7095): AUROC=0.765, AP=0.221, positives=1181.0
Class 19 (pretrain 1050): AUROC=0.659, AP=0.057, positives=18.0
Class 20 (pretrain 8001): AUROC=0.869, AP=0.097, positives=45.0
Class 21 (pretrain 5545): AUROC=0.674, AP=0.116, positives=173.0
Class 22 (pretrain 5537): AUROC=0.823, AP=0.134, positives=59.0
Class 23 (pretrain 7760): AUROC=0.974, AP=0.641, positives=87.0
Class 24 (pretrain 14012): AUROC=0.905, AP=0.509, positives=303.0
Class 25 (pretrain 14021): AUROC=0.718, AP=0.002, positives=11.0
Class 26 (pretrain 14016): AUROC=0.727, AP=0.355, positives=204.0
Class 27 (pretrain 14008): AUROC=0.554, AP=0.001, positives=14.0
Class 28 (pretrain 14006): AUROC=0.650, AP=0.040, positives=282.0
Class 29 (pretrain 2685): AUROC=0.987, AP=0.005, positives=1.0
